"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"900569";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41108996";"27809040";"28/10/2020";"Publicidade por materiais impressos";"110,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"12/02/2021";"1220406152";"CE";"Nota Fiscal";"858397";"0";"Fundo Partidário";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"40296851";"27104885";"14/12/2020";"Publicidade por materiais impressos";"1050,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41109063";"27809443";"09/12/2020";"Publicidade por materiais impressos";"245,85"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"Nota Fiscal";"171502";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"41109068";"27809476";"09/12/2020";"Publicidade por materiais impressos";"150,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"29/06/2021";"1220419419";"CE";"Nota Fiscal";"552225000022842";"1";"Outros Recursos";"20310000";"Produção de jingles, vinhetas e slogans";"1";"Financeiro";"1";"Financeiro";"40806757";"27547405";"09/12/2020";"Produção de jingles, vinhetas e slogans";"2000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220408034";"CE";"Nota Fiscal";"#NULO#";"1";"Outros Recursos";"20120000";"Serviços prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"37906966";"25162517";"03/11/2020";"Serviços prestados por terceiros";"200,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/05/2022";"1220410756";"CE";"#NULO#";"552812000087806";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41464332";"28085284";"20/10/2020";"Doações financeiras a outros candidatos/partidos";"4000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"18/11/2020";"1427111395";"CE";"#NULO#";"554543000016933";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"32050412";"20803830";"27/10/2020";"Doações financeiras a outros candidatos/partidos";"257,69"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41051653";"27760659";"05/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1424657901";"CE";"#NULO#";"612253000054132";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"37821610";"25091475";"04/11/2020";"Doações financeiras a outros candidatos/partidos";"2135,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220423468";"CE";"#NULO#";"833011200010214";"2";"Fundo Especial de Financiamento de Campanha";"20030000";"Impostos, contribuições e taxas";"1";"Financeiro";"1";"Financeiro";"38657927";"25775026";"27/10/2020";"Impostos, contribuições e taxas";"1,15"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"05/01/2021";"1220414964";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"39701275";"26605579";"03/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"13,95"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/01/2022";"1220406536";"CE";"#NULO#";"550898000036526";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41369131";"28004222";"15/10/2020";"Doações financeiras a outros candidatos/partidos";"50000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"558175000002620";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41051315";"27761087";"12/11/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41261166";"27927112";"26/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"29/06/2021";"1399921460";"CE";"#NULO#";"70699442";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40806832";"27547476";"09/11/2020";"Doações financeiras a outros candidatos/partidos";"31000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1400739705";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37194923";"24579360";"30/10/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"26/04/2022";"1220413169";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41449424";"28071809";"26/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"15,60"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"21/07/2021";"1220410079";"CE";"#NULO#";"611039000055055";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40870462";"27601928";"21/10/2020";"Doações financeiras a outros candidatos/partidos";"2000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41108333";"27809361";"06/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"07/01/2021";"1220423879";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"39707895";"26611764";"17/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"35,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"06/07/2021";"1427110692";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"40826175";"27563860";"10/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1220407545";"CE";"Recibo";"850010";"1";"Outros Recursos";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"37556152";"24868305";"15/11/2020";"Despesas com pessoal";"50,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1433822295";"CE";"Recibo";"900002";"1";"Outros Recursos";"20360001";"Serviços advocatícios";"1";"Financeiro";"1";"Financeiro";"38542179";"25679589";"15/12/2020";"Serviços advocatícios";"800,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1366924551";"CE";"Recibo";"0458911";"1";"Outros Recursos";"20360001";"Serviços advocatícios";"1";"Financeiro";"1";"Financeiro";"38554183";"25689377";"15/12/2020";"Serviços advocatícios";"300,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"13/08/2021";"1424660046";"CE";"#NULO#";"550241000055050";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40933677";"27655571";"10/11/2020";"Doações financeiras a outros candidatos/partidos";"875,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220418981";"CE";"#NULO#";"550536000047413";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38894110";"25958423";"11/11/2020";"Doações financeiras a outros candidatos/partidos";"1560,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"291647";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41107979";"27809606";"29/10/2020";"Doações financeiras a outros candidatos/partidos";"30000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"17/01/2022";"1220406536";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41369075";"28004247";"10/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"02/12/2020";"1220408859";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"34294974";"22273032";"05/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"3,10"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"171240";"0";"Fundo Partidário";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41109271";"27809101";"04/11/2020";"Doações financeiras a outros candidatos/partidos";"30000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"18/01/2022";"1228651579";"CE";"#NULO#";"1";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41369486";"28004615";"19/10/2020";"Doações financeiras a outros candidatos/partidos";"30000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/10/2021";"1220406208";"CE";"#NULO#";"551702000039603";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41179716";"27867755";"13/10/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"552485000016611";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41052166";"27761022";"08/10/2020";"Doações financeiras a outros candidatos/partidos";"21607,81"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"552253000054430";"0";"Fundo Partidário";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41052139";"27761355";"12/11/2020";"Doações financeiras a outros candidatos/partidos";"1000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"11/12/2020";"1737790468";"CE";"#NULO#";"553253000044451";"1";"Outros Recursos";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"36399322";"23925244";"06/10/2020";"Doações financeiras a outros candidatos/partidos";"50,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1220418590";"CE";"#NULO#";"551409000037546";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"37184990";"24571751";"13/11/2020";"Doações financeiras a outros candidatos/partidos";"1691,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1269576255";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37077056";"24486527";"09/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"18/01/2022";"1228651579";"CE";"#NULO#";"1";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41369529";"28004605";"22/10/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/09/2021";"1220406124";"CE";"#NULO#";"554555000020602";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41051808";"27761099";"09/11/2020";"Doações financeiras a outros candidatos/partidos";"23217,62"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220417925";"CE";"#NULO#";"552391000029937";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38741769";"25839570";"16/11/2020";"Doações financeiras a outros candidatos/partidos";"1320,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"14/12/2020";"1220406971";"CE";"#NULO#";"555983000010542";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"37142958";"24536845";"23/10/2020";"Doações financeiras a outros candidatos/partidos";"6000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220418981";"CE";"#NULO#";"550536000047423";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"38894102";"25958432";"06/11/2020";"Doações financeiras a outros candidatos/partidos";"5200,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"16/06/2021";"1220406194";"CE";"#NULO#";"111101";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"40768231";"27516892";"09/11/2020";"Doações financeiras a outros candidatos/partidos";"5000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41109300";"27809356";"05/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"10/11/2021";"1220406456";"CE";"#NULO#";"850037";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41261346";"27927241";"16/10/2020";"Doações financeiras a outros candidatos/partidos";"2407,13"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"15/12/2020";"1220412166";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"37845229";"25111178";"19/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"08/12/2020";"1379280815";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20030000";"Impostos, contribuições e taxas";"1";"Financeiro";"1";"Financeiro";"35307485";"23031670";"24/09/2020";"Impostos, contribuições e taxas";"10,45"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"07/12/2020";"1220423918";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"35150750";"22902526";"19/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"4,80"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"18/01/2022";"1228651579";"CE";"#NULO#";"1";"2";"Fundo Especial de Financiamento de Campanha";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41369516";"28004606";"03/11/2020";"Doações financeiras a outros candidatos/partidos";"10000,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"19/10/2021";"1220406401";"CE";"#NULO#";"199049";"1";"Outros Recursos";"20240000";"Doações financeiras a outros candidatos/partidos";"1";"Financeiro";"1";"Financeiro";"41206984";"27886788";"05/11/2020";"Doações financeiras a outros candidatos/partidos";"34990,00"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"13/08/2021";"1424660046";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"40933697";"27655583";"12/11/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,20"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"11/12/2020";"1443753699";"CE";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"36263161";"23812053";"04/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"17,63"
"01/10/2022";"23:15:16";"2020";"2";"Ordinária";"Final";"20/09/2021";"1220406110";"CE";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"41109081";"27809561";"11/12/2020";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,00"
